arrival,Stain,departure,Staout,time
Sta43,,Sta47,,61
Sta26,,Sta76,,61
Sta147,,Sta107,,61
Sta16,,Sta42,,61
Sta113,,Sta122,,61
Sta55,,Sta148,,61
Sta77,,Sta67,,61
Sta44,,Sta140,,61
Sta131,,Sta143,,61
Sta75,,Sta93,,61
Sta150,,Sta61,,61
Sta86,,Sta149,,61
Sta57,,Sta135,,61
Sta143,,Sta53,,61
Sta8,,Sta46,,61
Sta119,,Sta55,,61
Sta165,,Sta127,,61
Sta166,,Sta160,,61
Sta82,,Sta142,,61
Sta65,,Sta27,,61
Sta81,,Sta101,,61
Sta29,,Sta24,,61
Sta18,,Sta104,,61
Sta96,,Sta41,,61
Sta142,,Sta58,,61
Sta24,,Sta131,,61
Sta25,,Sta75,,61
Sta62,,Sta148,,61
Sta8,,Sta31,,61
Sta36,,Sta142,,61
Sta69,,Sta119,,61
Sta166,,Sta135,,61
Sta38,,Sta13,,61
Sta12,,Sta151,,61
Sta157,,Sta43,,61
Sta111,,Sta44,,61
Sta31,,Sta73,,61
Sta166,,Sta131,,61
Sta19,,Sta154,,61
Sta48,,Sta111,,61
Sta16,,Sta161,,61
Sta68,,Sta168,,61
Sta43,,Sta108,,61
Sta163,,Sta111,,61
Sta152,,Sta108,,61
Sta152,,Sta78,,61
Sta111,,Sta133,,61
Sta117,,Sta133,,61
Sta153,,Sta90,,61
Sta58,,Sta92,,61
Sta82,,Sta133,,61
Sta91,,Sta110,,61
Sta127,,Sta19,,61
Sta46,,Sta68,,61
Sta95,,Sta48,,61
Sta31,,Sta133,,61
Sta63,,Sta124,,62
Sta8,,Sta29,,62
Sta127,,Sta136,,62
Sta61,,Sta55,,62
Sta127,,Sta88,,62
Sta121,,Sta157,,62
Sta91,,Sta82,,62
Sta104,,Sta81,,62
Sta141,,Sta76,,62
Sta40,,Sta49,,62
Sta61,,Sta167,,62
Sta120,,Sta122,,62
Sta109,,Sta1,,62
Sta98,,Sta104,,62
Sta142,,Sta76,,62
Sta110,,Sta141,,62
Sta91,,Sta88,,62
Sta118,,Sta139,,62
Sta44,,Sta161,,62
Sta88,,Sta83,,62
Sta136,,Sta94,,62
Sta65,,Sta78,,62
Sta42,,Sta140,,62
Sta64,,Sta156,,62
Sta89,,Sta156,,62
Sta74,,Sta100,,62
Sta147,,Sta81,,62
Sta74,,Sta76,,62
Sta14,,Sta17,,62
Sta25,,Sta139,,62
Sta164,,Sta35,,62
Sta141,,Sta119,,62
Sta122,,Sta32,,62
Sta151,,Sta132,,62
Sta132,,Sta12,,62
Sta21,,Sta76,,62
Sta122,,Sta158,,62
Sta44,,Sta48,,62
Sta51,,Sta89,,62
Sta93,,Sta99,,62
Sta117,,Sta60,,62
Sta15,,Sta11,,62
Sta64,,Sta44,,62
Sta25,,Sta43,,62
Sta56,,Sta143,,62
Sta51,,Sta115,,62
Sta60,,Sta143,,62
Sta66,,Sta80,,62
Sta157,,Sta102,,62
Sta15,,Sta74,,62
Sta34,,Sta168,,62
Sta8,,Sta5,,62
Sta36,,Sta78,,62
Sta13,,Sta68,,62
Sta86,,Sta155,,62
Sta77,,Sta165,,62
Sta157,,Sta28,,62
Sta11,,Sta4,,62
Sta76,,Sta120,,62
Sta11,,Sta131,,62
Sta39,,Sta74,,62
Sta1,,Sta94,,62
Sta46,,Sta149,,62
Sta7,,Sta54,,62
Sta161,,Sta101,,62
Sta18,,Sta88,,62
Sta63,,Sta51,,62
Sta156,,Sta154,,62
Sta90,,Sta68,,62
Sta74,,Sta131,,62
Sta163,,Sta49,,62
Sta124,,Sta157,,62
Sta137,,Sta161,,62
Sta143,,Sta162,,62
Sta56,,Sta33,,62
Sta60,,Sta158,,62
Sta80,,Sta141,,62
Sta94,,Sta3,,62
Sta147,,Sta9,,62
Sta161,,Sta48,,62
Sta59,,Sta124,,62
Sta8,,Sta136,,62
Sta43,,Sta99,,62
Sta95,,Sta28,,62
Sta77,,Sta133,,62
Sta145,,Sta47,,62
Sta143,,Sta130,,62
Sta77,,Sta130,,62
Sta123,,Sta50,,62
Sta73,,Sta101,,62
Sta70,,Sta64,,62
Sta34,,Sta118,,62
Sta20,,Sta33,,62
Sta69,,Sta14,,62
Sta152,,Sta41,,62
Sta78,,Sta109,,62
Sta132,,Sta21,,62
Sta14,,Sta53,,62
Sta45,,Sta43,,62
Sta2,,Sta122,,62
Sta109,,Sta101,,62
Sta154,,Sta103,,62
Sta128,,Sta46,,62
Sta9,,Sta19,,62
Sta128,,Sta86,,62
Sta167,,Sta106,,62
Sta50,,Sta120,,62
Sta39,,Sta14,,62
Sta133,,Sta168,,62
Sta68,,Sta21,,62
Sta167,,Sta102,,62
Sta128,,Sta52,,62
Sta159,,Sta147,,62
Sta3,,Sta166,,62
Sta113,,Sta36,,62
Sta164,,Sta4,,62
Sta163,,Sta31,,62
Sta87,,Sta67,,63
Sta11,,Sta115,,63
Sta66,,Sta31,,63
Sta5,,Sta160,,63
Sta115,,Sta65,,63
Sta66,,Sta110,,63
Sta149,,Sta15,,63
Sta146,,Sta139,,63
Sta98,,Sta124,,63
Sta111,,Sta12,,63
Sta149,,Sta151,,63
Sta87,,Sta41,,63
Sta153,,Sta56,,63
Sta81,,Sta122,,63
Sta66,,Sta34,,63
Sta162,,Sta74,,63
Sta99,,Sta3,,63
Sta49,,Sta131,,63
Sta35,,Sta129,,63
Sta2,,Sta12,,63
Sta159,,Sta109,,63
Sta94,,Sta41,,63
Sta28,,Sta100,,63
Sta86,,Sta28,,63
Sta22,,Sta122,,63
Sta159,,Sta87,,63
Sta107,,Sta36,,63
Sta7,,Sta25,,63
Sta55,,Sta109,,63
Sta109,,Sta25,,63
Sta139,,Sta39,,63
Sta50,,Sta84,,63
Sta21,,Sta137,,63
Sta42,,Sta122,,63
Sta37,,Sta42,,63
Sta130,,Sta38,,63
Sta106,,Sta130,,63
Sta35,,Sta163,,63
Sta36,,Sta41,,63
Sta163,,Sta74,,63
Sta157,,Sta57,,63
Sta128,,Sta22,,63
Sta142,,Sta152,,63
Sta4,,Sta133,,63
Sta148,,Sta165,,63
Sta141,,Sta97,,63
Sta113,,Sta52,,63
Sta84,,Sta121,,63
Sta52,,Sta90,,63
Sta154,,Sta4,,63
Sta120,,Sta117,,63
Sta148,,Sta4,,63
Sta151,,Sta49,,63
Sta75,,Sta53,,63
Sta151,,Sta158,,63
Sta145,,Sta81,,63
Sta167,,Sta73,,63
Sta70,,Sta73,,63
Sta96,,Sta107,,63
Sta11,,Sta40,,63
Sta109,,Sta79,,63
Sta140,,Sta154,,63
Sta112,,Sta101,,63
Sta29,,Sta6,,63
Sta66,,Sta55,,63
Sta90,,Sta119,,63
Sta26,,Sta78,,63
Sta43,,Sta146,,63
Sta41,,Sta164,,63
Sta140,,Sta27,,63
Sta19,,Sta41,,63
Sta14,,Sta113,,63
Sta4,,Sta161,,63
Sta161,,Sta111,,63
Sta35,,Sta13,,63
Sta32,,Sta76,,63
Sta152,,Sta25,,63
Sta146,,Sta45,,63
Sta64,,Sta158,,63
Sta106,,Sta15,,63
Sta44,,Sta32,,63
Sta68,,Sta111,,63
Sta45,,Sta168,,63
Sta136,,Sta129,,63
Sta137,,Sta165,,63
Sta48,,Sta132,,63
Sta118,,Sta106,,63
Sta55,,Sta57,,63
Sta150,,Sta51,,63
Sta100,,Sta45,,63
Sta147,,Sta132,,63
Sta3,,Sta149,,63
Sta139,,Sta23,,63
Sta43,,Sta123,,63
Sta136,,Sta123,,63
Sta59,,Sta123,,63
Sta152,,Sta11,,63
Sta99,,Sta47,,64
Sta27,,Sta104,,64
Sta156,,Sta167,,64
Sta109,,Sta9,,64
Sta5,,Sta28,,64
Sta97,,Sta50,,64
Sta65,,Sta68,,64
Sta4,,Sta27,,64
Sta72,,Sta124,,64
Sta68,,Sta158,,64
Sta141,,Sta99,,64
Sta146,,Sta128,,64
Sta12,,Sta82,,64
Sta74,,Sta135,,64
Sta49,,Sta68,,64
Sta22,,Sta49,,64
Sta111,,Sta52,,64
Sta91,,Sta164,,64
Sta37,,Sta160,,64
Sta87,,Sta53,,64
Sta87,,Sta99,,64
Sta76,,Sta85,,64
Sta99,,Sta159,,64
Sta113,,Sta110,,64
Sta143,,Sta39,,64
Sta100,,Sta128,,64
Sta133,,Sta122,,64
Sta42,,Sta154,,64
Sta151,,Sta44,,64
Sta23,,Sta125,,64
Sta74,,Sta57,,64
Sta123,,Sta75,,64
Sta1,,Sta75,,64
Sta29,,Sta125,,64
Sta67,,Sta166,,64
Sta25,,Sta160,,64
Sta61,,Sta97,,64
Sta124,,Sta5,,64
Sta151,,Sta103,,64
Sta64,,Sta4,,64
Sta45,,Sta129,,64
Sta103,,Sta138,,64
Sta109,,Sta136,,64
Sta54,,Sta156,,64
Sta1,,Sta160,,64
Sta165,,Sta44,,64
Sta118,,Sta128,,64
Sta113,,Sta119,,64
Sta158,,Sta148,,64
Sta71,,Sta34,,64
Sta135,,Sta71,,64
Sta34,,Sta120,,64
Sta132,,Sta103,,64
Sta110,,Sta20,,64
Sta60,,Sta110,,64
Sta2,,Sta73,,64
Sta26,,Sta121,,64
Sta62,,Sta73,,64
Sta36,,Sta138,,64
Sta95,,Sta11,,64
Sta74,,Sta114,,64
Sta125,,Sta162,,64
Sta143,,Sta120,,64
Sta98,,Sta94,,64
Sta80,,Sta142,,64
Sta38,,Sta144,,64
Sta124,,Sta6,,64
Sta69,,Sta76,,64
Sta118,,Sta153,,64
Sta60,,Sta54,,64
Sta127,,Sta35,,64
Sta151,,Sta16,,64
Sta125,,Sta90,,64
Sta135,,Sta139,,64
Sta148,,Sta44,,64
Sta156,,Sta150,,64
Sta66,,Sta26,,64
Sta2,,Sta64,,64
Sta4,,Sta14,,64
Sta127,,Sta145,,64
Sta50,,Sta80,,64
Sta149,,Sta52,,64
Sta13,,Sta60,,64
Sta140,,Sta151,,64
Sta109,,Sta3,,64
Sta45,,Sta153,,64
Sta166,,Sta15,,64
Sta7,,Sta38,,64
Sta37,,Sta35,,64
Sta52,,Sta21,,64
Sta107,,Sta16,,64
Sta10,,Sta92,,64
Sta106,,Sta114,,64
Sta149,,Sta48,,64
Sta106,,Sta24,,64
Sta64,,Sta55,,64
Sta4,,Sta60,,64
Sta33,,Sta92,,64
Sta158,,Sta73,,64
Sta87,,Sta116,,64
Sta45,,Sta37,,64
Sta37,,Sta94,,64
Sta149,,Sta114,,65
Sta149,,Sta9,,65
Sta122,,Sta103,,65
Sta50,,Sta134,,65
Sta134,,Sta61,,65
Sta48,,Sta4,,65
Sta65,,Sta46,,65
Sta61,,Sta17,,65
Sta37,,Sta83,,65
Sta61,,Sta26,,65
Sta6,,Sta136,,65
Sta136,,Sta160,,65
Sta121,,Sta162,,65
Sta121,,Sta72,,65
Sta82,,Sta48,,65
Sta11,,Sta126,,65
Sta168,,Sta28,,65
Sta112,,Sta5,,65
Sta81,,Sta36,,65
Sta78,,Sta87,,65
Sta36,,Sta22,,65
Sta120,,Sta42,,65
Sta88,,Sta163,,65
Sta139,,Sta167,,65
Sta108,,Sta75,,65
Sta37,,Sta148,,65
Sta121,,Sta17,,65
Sta48,,Sta65,,65
Sta3,,Sta65,,65
Sta59,,Sta28,,65
Sta151,,Sta65,,65
Sta85,,Sta99,,65
Sta58,,Sta67,,65
Sta160,,Sta129,,65
Sta141,,Sta28,,65
Sta158,,Sta12,,65
Sta120,,Sta87,,65
Sta125,,Sta17,,65
Sta143,,Sta146,,65
Sta125,,Sta98,,65
Sta11,,Sta114,,65
Sta139,,Sta86,,65
Sta154,,Sta132,,65
Sta9,,Sta36,,65
Sta127,,Sta38,,65
Sta78,,Sta99,,65
Sta94,,Sta67,,65
Sta114,,Sta155,,65
Sta157,,Sta166,,65
Sta53,,Sta109,,65
Sta94,,Sta166,,65
Sta7,,Sta129,,65
Sta121,,Sta46,,65
Sta46,,Sta124,,65
Sta57,,Sta70,,65
Sta25,,Sta149,,65
Sta101,,Sta6,,65
Sta62,,Sta60,,65
Sta59,,Sta66,,65
Sta76,,Sta95,,65
Sta38,,Sta67,,65
Sta22,,Sta42,,65
Sta30,,Sta38,,65
Sta156,,Sta23,,65
Sta72,,Sta27,,65
Sta103,,Sta148,,65
Sta72,,Sta97,,65
Sta127,,Sta58,,65
Sta128,,Sta21,,65
Sta163,,Sta65,,65
Sta7,,Sta41,,65
Sta25,,Sta45,,65
Sta21,,Sta2,,65
Sta61,,Sta157,,65
Sta111,,Sta121,,65
Sta113,,Sta50,,65
Sta107,,Sta62,,65
Sta77,,Sta107,,65
Sta139,,Sta41,,65
Sta58,,Sta32,,65
Sta119,,Sta142,,65
Sta129,,Sta43,,65
Sta116,,Sta44,,65
Sta6,,Sta137,,65
Sta30,,Sta166,,65
Sta100,,Sta124,,65
Sta5,,Sta6,,65
Sta87,,Sta16,,65
Sta152,,Sta48,,65
Sta58,,Sta160,,65
Sta143,,Sta3,,65
Sta1,,Sta7,,65
Sta133,,Sta76,,65
Sta68,,Sta66,,65
Sta28,,Sta102,,65
Sta54,,Sta57,,65
Sta164,,Sta138,,65
Sta49,,Sta118,,66
Sta125,,Sta63,,66
Sta87,,Sta37,,66
Sta75,,Sta41,,66
Sta4,,Sta68,,66
Sta25,,Sta49,,66
Sta87,,Sta47,,66
Sta65,,Sta9,,66
Sta6,,Sta146,,66
Sta43,,Sta124,,66
Sta63,,Sta33,,66
Sta132,,Sta76,,66
Sta38,,Sta122,,66
Sta136,,Sta138,,66
Sta97,,Sta51,,66
Sta110,,Sta119,,66
Sta55,,Sta156,,66
Sta75,,Sta146,,66
Sta67,,Sta33,,66
Sta87,,Sta163,,66
Sta33,,Sta89,,66
Sta121,,Sta23,,66
Sta120,,Sta36,,66
Sta11,,Sta29,,66
Sta160,,Sta91,,66
Sta143,,Sta89,,66
Sta34,,Sta134,,66
Sta48,,Sta147,,66
Sta119,,Sta31,,66
Sta145,,Sta22,,66
Sta35,,Sta83,,66
Sta130,,Sta76,,66
Sta37,,Sta76,,66
Sta74,,Sta130,,66
Sta44,,Sta73,,66
Sta124,,Sta160,,66
Sta101,,Sta12,,66
Sta7,,Sta136,,66
Sta21,,Sta74,,66
Sta78,,Sta104,,66
Sta54,,Sta148,,66
Sta21,,Sta122,,66
Sta156,,Sta90,,66
Sta112,,Sta98,,66
Sta152,,Sta158,,66
Sta71,,Sta25,,66
Sta15,,Sta121,,66
Sta16,,Sta76,,66
Sta17,,Sta52,,66
Sta36,,Sta62,,66
Sta55,,Sta14,,66
Sta92,,Sta75,,66
Sta106,,Sta141,,66
Sta85,,Sta12,,66
Sta128,,Sta162,,66
Sta62,,Sta159,,66
Sta28,,Sta6,,66
Sta166,,Sta6,,66
Sta123,,Sta145,,66
Sta136,,Sta9,,66
Sta146,,Sta38,,66
Sta38,,Sta159,,66
Sta81,,Sta152,,66
Sta66,,Sta113,,66
Sta154,,Sta117,,66
Sta88,,Sta96,,66
Sta45,,Sta113,,66
Sta27,,Sta119,,66
Sta130,,Sta152,,66
Sta129,,Sta152,,66
Sta19,,Sta99,,66
Sta99,,Sta144,,66
Sta61,,Sta16,,66
Sta52,,Sta12,,66
Sta60,,Sta136,,66
Sta90,,Sta154,,66
Sta152,,Sta120,,66
Sta73,,Sta16,,66
Sta160,,Sta18,,66
Sta117,,Sta48,,66
Sta77,,Sta91,,66
Sta31,,Sta107,,66
Sta19,,Sta79,,66
Sta60,,Sta103,,66
Sta138,,Sta147,,66
Sta73,,Sta142,,67
Sta125,,Sta31,,67
Sta124,,Sta93,,67
Sta155,,Sta20,,67
Sta101,,Sta119,,67
Sta122,,Sta161,,67
Sta88,,Sta99,,67
Sta1,,Sta99,,67
Sta162,,Sta11,,67
Sta80,,Sta156,,67
Sta67,,Sta160,,67
Sta129,,Sta99,,67
Sta118,,Sta121,,67
Sta61,,Sta110,,67
Sta65,,Sta86,,67
Sta134,,Sta57,,67
Sta74,,Sta32,,67
Sta142,,Sta52,,67
Sta79,,Sta87,,67
Sta130,,Sta94,,67
Sta7,,Sta28,,67
Sta7,,Sta130,,67
Sta30,,Sta94,,67
Sta35,,Sta91,,67
Sta37,,Sta161,,67
Sta49,,Sta114,,67
Sta130,,Sta35,,67
Sta2,,Sta76,,67
Sta119,,Sta44,,67
Sta111,,Sta148,,67
Sta160,,Sta79,,67
Sta122,,Sta48,,67
Sta117,,Sta130,,67
Sta88,,Sta60,,67
Sta89,,Sta148,,67
Sta106,,Sta134,,67
Sta71,,Sta167,,67
Sta153,,Sta5,,67
Sta31,,Sta61,,67
Sta130,,Sta42,,67
Sta60,,Sta37,,67
Sta123,,Sta45,,67
Sta49,,Sta52,,67
Sta164,,Sta120,,67
Sta100,,Sta143,,67
Sta129,,Sta8,,67
Sta154,,Sta82,,67
Sta105,,Sta110,,67
Sta13,,Sta57,,67
Sta68,,Sta132,,67
Sta149,,Sta39,,67
Sta101,,Sta21,,67
Sta110,,Sta142,,67
Sta124,,Sta167,,67
Sta141,,Sta50,,67
Sta38,,Sta109,,67
Sta94,,Sta127,,67
Sta109,,Sta18,,67
Sta92,,Sta49,,67
Sta43,,Sta166,,67
Sta94,,Sta120,,67
Sta6,,Sta98,,67
Sta101,,Sta7,,67
Sta119,,Sta34,,67
Sta28,,Sta96,,67
Sta153,,Sta101,,67
Sta22,,Sta35,,67
Sta143,,Sta90,,67
Sta124,,Sta3,,67
Sta74,,Sta167,,67
Sta52,,Sta31,,67
Sta158,,Sta80,,67
Sta135,,Sta143,,67
Sta19,,Sta12,,67
Sta155,,Sta39,,67
Sta103,,Sta14,,67
Sta53,,Sta168,,67
Sta38,,Sta91,,67
Sta10,,Sta47,,67
Sta91,,Sta74,,67
Sta86,,Sta112,,67
Sta76,,Sta70,,67
Sta7,,Sta124,,67
Sta52,,Sta69,,67
Sta64,,Sta143,,67
Sta43,,Sta81,,67
Sta38,,Sta32,,67
Sta166,,Sta129,,67
Sta103,,Sta36,,67
Sta24,,Sta23,,67
Sta62,,Sta122,,67
Sta138,,Sta165,,67
Sta29,,Sta166,,67
Sta117,,Sta21,,67
Sta22,,Sta147,,67
Sta57,,Sta69,,67
Sta152,,Sta107,,67
Sta68,,Sta3,,67
Sta137,,Sta108,,67
Sta83,,Sta145,,67
Sta94,,Sta91,,67
Sta110,,Sta55,,67
Sta145,,Sta111,,67
Sta168,,Sta50,,67
Sta105,,Sta3,,67
Sta82,,Sta151,,68
Sta129,,Sta75,,68
Sta9,,Sta94,,68
Sta40,,Sta51,,68
Sta120,,Sta155,,68
Sta88,,Sta22,,68
Sta141,,Sta61,,68
Sta87,,Sta108,,68
Sta154,,Sta88,,68
Sta109,,Sta123,,68
Sta104,,Sta53,,68
Sta14,,Sta54,,68
Sta23,,Sta155,,68
Sta36,,Sta32,,68
Sta82,,Sta125,,68
Sta99,,Sta123,,68
Sta112,,Sta89,,68
Sta35,,Sta138,,68
Sta99,,Sta108,,68
Sta124,,Sta67,,68
Sta112,,Sta20,,68
Sta76,,Sta84,,68
Sta158,,Sta110,,68
Sta14,,Sta70,,68
Sta42,,Sta27,,68
Sta158,,Sta66,,68
Sta22,,Sta65,,68
Sta46,,Sta57,,68
Sta32,,Sta94,,68
Sta166,,Sta41,,68
Sta35,,Sta25,,68
Sta120,,Sta75,,68
Sta8,,Sta25,,68
Sta16,,Sta117,,68
Sta112,,Sta30,,68
Sta155,,Sta97,,68
Sta142,,Sta164,,68
Sta155,,Sta130,,68
Sta32,,Sta35,,68
Sta69,,Sta61,,68
Sta5,,Sta7,,68
Sta28,,Sta93,,68
Sta38,,Sta129,,68
Sta25,,Sta99,,68
Sta12,,Sta137,,68
Sta137,,Sta33,,68
Sta94,,Sta47,,68
Sta141,,Sta166,,68
Sta53,,Sta99,,68
Sta21,,Sta149,,68
Sta14,,Sta137,,68
Sta134,,Sta71,,68
Sta77,,Sta27,,68
Sta109,,Sta127,,68
Sta160,,Sta120,,68
Sta109,,Sta138,,68
Sta49,,Sta133,,68
Sta136,,Sta133,,68
Sta14,,Sta62,,68
Sta165,,Sta87,,68
Sta75,,Sta47,,68
Sta54,,Sta110,,68
Sta162,,Sta149,,68
Sta50,,Sta70,,68
Sta114,,Sta139,,68
Sta166,,Sta123,,68
Sta109,,Sta91,,68
Sta41,,Sta6,,68
Sta161,,Sta77,,68
Sta105,,Sta114,,68
Sta129,,Sta164,,68
Sta143,,Sta114,,68
Sta57,,Sta120,,68
Sta153,,Sta23,,68
Sta151,,Sta96,,68
Sta107,,Sta145,,68
Sta130,,Sta160,,68
Sta103,,Sta161,,68
Sta117,,Sta122,,68
Sta144,,Sta160,,68
Sta76,,Sta128,,68
Sta96,,Sta60,,68
Sta73,,Sta55,,68
Sta50,,Sta90,,68
Sta147,,Sta133,,68
Sta140,,Sta60,,68
Sta12,,Sta128,,68
Sta120,,Sta43,,68
Sta72,,Sta48,,68
Sta82,,Sta168,,68
Sta6,,Sta132,,68
Sta13,,Sta154,,68
Sta146,,Sta166,,68
Sta164,,Sta32,,68
Sta138,,Sta45,,68
Sta119,,Sta16,,68
Sta72,,Sta153,,69
Sta153,,Sta63,,69
Sta146,,Sta149,,69
Sta89,,Sta73,,69
Sta146,,Sta49,,69
Sta107,,Sta87,,69
Sta88,,Sta81,,69
Sta28,,Sta160,,69
Sta100,,Sta49,,69
Sta88,,Sta148,,69
Sta50,,Sta55,,69
Sta107,,Sta75,,69
Sta138,,Sta104,,69
Sta70,,Sta112,,69
Sta32,,Sta128,,69
Sta74,,Sta120,,69
Sta22,,Sta149,,69
Sta160,,Sta32,,69
Sta121,,Sta56,,69
Sta50,,Sta16,,69
Sta14,,Sta158,,69
Sta55,,Sta143,,69
Sta11,,Sta82,,69
Sta154,,Sta2,,69
Sta35,,Sta81,,69
Sta96,,Sta38,,69
Sta12,,Sta140,,69
Sta118,,Sta149,,69
Sta7,,Sta146,,69
Sta73,,Sta143,,69
Sta45,,Sta107,,69
Sta94,,Sta123,,69
Sta52,,Sta59,,69
Sta156,,Sta70,,69
Sta148,,Sta96,,69
Sta52,,Sta158,,69
Sta71,,Sta84,,69
Sta132,,Sta119,,69
Sta8,,Sta98,,69
Sta35,,Sta120,,69
Sta49,,Sta56,,69
Sta132,,Sta52,,69
Sta120,,Sta71,,69
Sta48,,Sta2,,69
Sta22,,Sta77,,69
Sta11,,Sta17,,69
Sta53,,Sta124,,69
Sta130,,Sta147,,69
Sta150,,Sta155,,69
Sta153,,Sta46,,69
Sta59,,Sta48,,69
Sta158,,Sta97,,69
Sta13,,Sta151,,69
Sta84,,Sta166,,69
Sta127,,Sta36,,69
Sta109,,Sta70,,69
Sta113,,Sta99,,69
Sta148,,Sta132,,69
Sta118,,Sta65,,69
Sta138,,Sta62,,69
Sta79,,Sta99,,69
Sta50,,Sta37,,69
Sta165,,Sta47,,69
Sta75,,Sta138,,69
Sta57,,Sta149,,69
Sta92,,Sta6,,69
Sta132,,Sta110,,69
Sta34,,Sta23,,69
Sta111,,Sta112,,69
Sta143,,Sta86,,69
Sta46,,Sta50,,69
Sta36,,Sta4,,69
Sta61,,Sta18,,69
Sta66,,Sta130,,69
Sta36,,Sta130,,69
Sta39,,Sta49,,70
Sta119,,Sta97,,70
Sta16,,Sta57,,70
Sta80,,Sta143,,70
Sta48,,Sta42,,70
Sta31,,Sta121,,70
Sta146,,Sta65,,70
Sta98,,Sta121,,70
Sta14,,Sta101,,70
Sta46,,Sta104,,70
Sta149,,Sta130,,70
Sta94,,Sta108,,70
Sta44,,Sta52,,70
Sta99,,Sta41,,70
Sta139,,Sta74,,70
Sta13,,Sta61,,70
Sta146,,Sta35,,70
Sta49,,Sta76,,70
Sta166,,Sta107,,70
Sta121,,Sta55,,70
Sta138,,Sta99,,70
Sta160,,Sta47,,70
Sta14,,Sta132,,70
Sta42,,Sta21,,70
Sta38,,Sta3,,70
Sta38,,Sta21,,70
Sta77,,Sta21,,70
Sta71,,Sta74,,70
Sta110,,Sta155,,70
Sta61,,Sta80,,70
Sta54,,Sta112,,70
Sta97,,Sta156,,70
Sta102,,Sta101,,70
Sta135,,Sta155,,70
Sta130,,Sta71,,70
Sta24,,Sta100,,70
Sta87,,Sta91,,70
Sta122,,Sta165,,70
Sta64,,Sta42,,70
Sta141,,Sta34,,70
Sta121,,Sta86,,70
Sta13,,Sta50,,70
Sta143,,Sta167,,70
Sta94,,Sta79,,70
Sta42,,Sta150,,70
Sta24,,Sta56,,70
Sta12,,Sta117,,70
Sta160,,Sta16,,70
Sta22,,Sta165,,70
Sta33,,Sta30,,70
Sta17,,Sta57,,70
Sta112,,Sta1,,70
Sta167,,Sta166,,70
Sta119,,Sta158,,70
Sta163,,Sta143,,70
Sta75,,Sta130,,70
Sta105,,Sta100,,70
Sta23,,Sta143,,70
Sta53,,Sta62,,70
Sta2,,Sta68,,70
Sta39,,Sta65,,70
Sta124,,Sta94,,70
Sta43,,Sta79,,70
Sta144,,Sta28,,70
Sta27,,Sta45,,70
Sta28,,Sta43,,70
Sta14,,Sta37,,70
Sta20,,Sta71,,70
Sta147,,Sta120,,70
Sta74,,Sta72,,70
Sta1,,Sta6,,70
Sta59,,Sta121,,70
Sta74,,Sta161,,70
Sta105,,Sta146,,70
Sta131,,Sta149,,70
Sta165,,Sta107,,70
Sta24,,Sta25,,70
Sta38,,Sta42,,70
Sta142,,Sta106,,70
Sta113,,Sta166,,70
Sta109,,Sta122,,70
Sta106,,Sta139,,70
Sta45,,Sta142,,70
Sta3,,Sta6,,70
Sta132,,Sta42,,70
Sta149,,Sta56,,70
Sta76,,Sta13,,70
Sta159,,Sta165,,70
Sta80,,Sta117,,70
Sta164,,Sta81,,70
Sta46,,Sta147,,70
Sta59,,Sta151,,70
Sta48,,Sta12,,70
Sta129,,Sta33,,71
Sta121,,Sta5,,71
Sta28,,Sta94,,71
Sta161,,Sta149,,71
Sta125,,Sta56,,71
Sta104,,Sta151,,71
Sta76,,Sta65,,71
Sta83,,Sta109,,71
Sta114,,Sta65,,71
Sta65,,Sta131,,71
Sta47,,Sta112,,71
Sta130,,Sta6,,71
Sta12,,Sta74,,71
Sta12,,Sta62,,71
Sta121,,Sta63,,71
Sta28,,Sta30,,71
Sta52,,Sta65,,71
Sta149,,Sta100,,71
Sta87,,Sta18,,71
Sta99,,Sta2,,71
Sta65,,Sta15,,71
Sta14,,Sta88,,71
Sta141,,Sta156,,71
Sta3,,Sta28,,71
Sta124,,Sta47,,71
Sta61,,Sta132,,71
Sta89,,Sta14,,71
Sta76,,Sta158,,71
Sta20,,Sta143,,71
Sta139,,Sta20,,71
Sta15,,Sta139,,71
Sta163,,Sta104,,71
Sta1,,Sta8,,71
Sta65,,Sta25,,71
Sta107,,Sta109,,71
Sta109,,Sta22,,71
Sta28,,Sta167,,71
Sta58,,Sta70,,71
Sta155,,Sta80,,71
Sta104,,Sta3,,71
Sta4,,Sta21,,71
Sta127,,Sta87,,71
Sta68,,Sta117,,71
Sta86,,Sta33,,71
Sta33,,Sta136,,71
Sta117,,Sta161,,71
Sta36,,Sta58,,71
Sta7,,Sta47,,71
Sta122,,Sta12,,71
Sta92,,Sta99,,71
Sta157,,Sta11,,71
Sta130,,Sta166,,71
Sta152,,Sta95,,71
Sta91,,Sta122,,71
Sta159,,Sta124,,71
Sta97,,Sta13,,71
Sta22,,Sta166,,71
Sta6,,Sta159,,71
Sta110,,Sta44,,71
Sta71,,Sta106,,71
Sta36,,Sta92,,71
Sta54,,Sta73,,71
Sta21,,Sta145,,71
Sta85,,Sta71,,71
Sta32,,Sta112,,71
Sta160,,Sta53,,71
Sta140,,Sta103,,71
Sta21,,Sta35,,71
Sta11,,Sta72,,71
Sta36,,Sta21,,71
Sta140,,Sta2,,71
Sta93,,Sta74,,71
Sta166,,Sta92,,71
Sta51,,Sta148,,71
Sta148,,Sta117,,71
