month,day,sta,flow
6,15,Sta154,35
6,15,Sta155,26
6,15,Sta156,21
6,15,Sta157,35
6,15,Sta158,41
6,15,Sta159,39
6,15,Sta16,11
6,15,Sta160,38
6,15,Sta161,9
6,15,Sta162,83
6,15,Sta163,22
6,15,Sta164,5
6,15,Sta165,2
6,15,Sta166,9
6,15,Sta167,35
6,15,Sta168,35
6,15,Sta17,63
6,15,Sta18,10
6,15,Sta19,6
6,15,Sta2,13
6,15,Sta20,170
6,15,Sta21,16
6,15,Sta22,47
6,15,Sta23,98
6,15,Sta25,41
6,15,Sta26,19
6,15,Sta27,26
6,15,Sta28,33
6,15,Sta29,46
6,15,Sta3,19
6,15,Sta30,164
6,15,Sta31,50
6,15,Sta32,23
6,15,Sta33,3
6,15,Sta34,25
6,15,Sta35,25
6,15,Sta36,19
6,15,Sta37,33
6,15,Sta38,7
6,15,Sta39,30
6,15,Sta4,17
6,15,Sta40,131
6,15,Sta41,58
6,15,Sta42,49
6,15,Sta43,10
6,15,Sta44,29
6,15,Sta45,11
6,15,Sta46,46
6,15,Sta47,120
6,15,Sta48,26
6,15,Sta49,74
6,15,Sta5,135
6,15,Sta50,8
6,15,Sta51,8
6,15,Sta52,22
6,15,Sta53,19
6,15,Sta54,57
6,15,Sta55,50
6,15,Sta56,88
6,15,Sta57,7
6,15,Sta58,2
6,15,Sta59,16
6,15,Sta6,7
6,15,Sta60,8
6,15,Sta61,47
6,15,Sta62,6
6,15,Sta63,272
6,15,Sta64,35
6,15,Sta65,73
6,15,Sta66,17
6,15,Sta67,114
6,15,Sta68,43
6,15,Sta69,59
6,15,Sta7,12
6,15,Sta70,45
6,15,Sta71,4
6,15,Sta72,38
6,15,Sta73,9
6,15,Sta74,56
6,15,Sta75,29
6,15,Sta76,34
6,15,Sta77,7
6,15,Sta78,14
6,15,Sta79,59
6,15,Sta8,9
6,15,Sta80,32
6,15,Sta81,115
6,15,Sta82,16
6,15,Sta83,55
6,15,Sta84,31
6,15,Sta85,30
6,15,Sta86,73
6,15,Sta87,71
6,15,Sta88,80
6,15,Sta89,290
6,15,Sta9,118
6,15,Sta90,47
6,15,Sta91,20
6,15,Sta92,28
6,15,Sta93,20
6,15,Sta94,11
6,15,Sta95,55
6,15,Sta96,17
6,15,Sta97,16
6,15,Sta98,59
6,15,Sta99,39
6,16,Sta1,43
6,16,Sta10,6
6,16,Sta100,61
6,16,Sta101,21
6,16,Sta102,2
6,16,Sta103,6
6,16,Sta104,52
6,16,Sta105,5
6,16,Sta106,2
6,16,Sta107,141
6,16,Sta108,124
6,16,Sta109,17
6,16,Sta11,8
6,16,Sta110,82
6,16,Sta111,12
6,16,Sta112,20
6,16,Sta113,12
6,16,Sta114,50
6,16,Sta115,195
6,16,Sta116,1
6,16,Sta117,8
6,16,Sta118,96
6,16,Sta119,16
6,16,Sta12,32
6,16,Sta120,35
6,16,Sta121,30
6,16,Sta122,49
6,16,Sta123,56
6,16,Sta124,14
6,16,Sta125,13
6,16,Sta126,325
6,16,Sta127,89
6,16,Sta128,6
6,16,Sta129,135
6,16,Sta13,14
6,16,Sta130,39
6,16,Sta131,46
6,16,Sta132,41
6,16,Sta133,18
6,16,Sta134,145
6,16,Sta135,47
6,16,Sta136,51
6,16,Sta137,34
6,16,Sta138,39
6,16,Sta139,16
6,16,Sta14,27
6,16,Sta140,11
6,16,Sta141,65
6,16,Sta142,67
6,16,Sta143,12
6,16,Sta144,31
6,16,Sta145,2
6,16,Sta146,50
6,16,Sta147,8
6,16,Sta148,19
6,16,Sta149,14
6,16,Sta15,41
6,16,Sta150,6
6,16,Sta151,23
6,16,Sta152,12
6,16,Sta153,11
6,16,Sta154,39
6,16,Sta155,15
6,16,Sta156,25
6,16,Sta157,25
6,16,Sta158,35
6,16,Sta159,39
6,16,Sta16,8
6,16,Sta160,33
6,16,Sta161,11
6,16,Sta162,79
6,16,Sta163,16
6,16,Sta164,3
6,16,Sta165,2
6,16,Sta166,7
6,16,Sta167,40
6,16,Sta168,34
6,16,Sta17,73
6,16,Sta18,10
6,16,Sta19,6
6,16,Sta2,7
6,16,Sta20,154
6,16,Sta21,11
6,16,Sta22,49
6,16,Sta23,89
6,16,Sta24,1
6,16,Sta25,35
6,16,Sta26,24
6,16,Sta27,25
6,16,Sta28,32
6,16,Sta29,50
6,16,Sta3,24
6,16,Sta30,122
6,16,Sta31,47
6,16,Sta32,31
6,16,Sta33,4
6,16,Sta34,22
6,16,Sta35,25
6,16,Sta36,13
6,16,Sta37,31
6,16,Sta38,3
6,16,Sta39,27
6,16,Sta4,15
6,16,Sta40,142
6,16,Sta41,58
6,16,Sta42,42
6,16,Sta43,11
6,16,Sta44,34
6,16,Sta45,10
6,16,Sta46,36
6,16,Sta47,117
6,16,Sta48,26
6,16,Sta49,55
6,16,Sta5,137
6,16,Sta50,8
6,16,Sta51,6
6,16,Sta52,18
6,16,Sta53,18
6,16,Sta54,60
6,16,Sta55,49
6,16,Sta56,65
6,16,Sta57,4
6,16,Sta59,18
6,16,Sta6,6
6,16,Sta60,12
6,16,Sta61,46
6,16,Sta62,2
6,16,Sta63,271
6,16,Sta64,35
6,16,Sta65,57
6,16,Sta66,18
6,16,Sta67,94
6,16,Sta68,31
6,16,Sta69,58
6,16,Sta7,9
6,16,Sta70,43
6,16,Sta71,4
6,16,Sta72,31
6,16,Sta73,5
6,16,Sta74,57
6,16,Sta75,11
6,16,Sta76,33
6,16,Sta77,15
6,16,Sta78,15
6,16,Sta79,50
6,16,Sta8,13
6,16,Sta80,39
6,16,Sta81,79
6,16,Sta82,17
6,16,Sta83,60
6,16,Sta84,31
6,16,Sta85,33
6,16,Sta86,76
6,16,Sta87,50
6,16,Sta88,61
6,16,Sta89,284
6,16,Sta9,114
6,16,Sta90,46
6,16,Sta91,17
6,16,Sta92,36
6,16,Sta93,21
6,16,Sta94,23
6,16,Sta95,51
6,16,Sta96,11
6,16,Sta97,22
6,16,Sta98,52
6,16,Sta99,34
6,17,Sta1,39
6,17,Sta10,3
6,17,Sta100,59
6,17,Sta101,14
6,17,Sta102,4
6,17,Sta103,4
6,17,Sta104,46
6,17,Sta105,7
6,17,Sta106,6
6,17,Sta107,145
6,17,Sta108,118
6,17,Sta109,20
6,17,Sta11,13
6,17,Sta110,48
6,17,Sta111,13
6,17,Sta112,20
6,17,Sta113,13
6,17,Sta114,57
6,17,Sta115,203
6,17,Sta117,12
6,17,Sta118,84
6,17,Sta119,20
6,17,Sta12,34
6,17,Sta120,40
6,17,Sta121,34
6,17,Sta122,36
6,17,Sta123,37
6,17,Sta124,13
6,17,Sta125,20
6,17,Sta126,332
6,17,Sta127,115
6,17,Sta128,5
6,17,Sta129,124
6,17,Sta13,13
6,17,Sta130,38
6,17,Sta131,46
6,17,Sta132,37
6,17,Sta133,14
6,17,Sta134,157
6,17,Sta135,50
6,17,Sta136,47
6,17,Sta137,7
6,17,Sta138,41
6,17,Sta139,14
6,17,Sta14,20
6,17,Sta140,11
6,17,Sta141,63
6,17,Sta142,43
6,17,Sta143,13
6,17,Sta144,39
6,17,Sta145,7
6,17,Sta146,61
6,17,Sta147,9
6,17,Sta148,20
6,17,Sta149,23
6,17,Sta15,43
6,17,Sta150,6
6,17,Sta151,18
6,17,Sta152,11
6,17,Sta153,9
6,17,Sta154,48
6,17,Sta155,26
6,17,Sta156,26
6,17,Sta157,32
6,17,Sta158,37
6,17,Sta159,37
6,17,Sta16,7
6,17,Sta160,38
6,17,Sta161,13
6,17,Sta162,91
6,17,Sta163,16
6,17,Sta164,7
6,17,Sta165,3
6,17,Sta166,6
6,17,Sta167,36
6,17,Sta168,24
6,17,Sta17,59
6,17,Sta18,6
6,17,Sta19,4
6,17,Sta2,6
6,17,Sta20,161
6,17,Sta21,17
6,17,Sta22,51
6,17,Sta23,107
6,17,Sta24,2
6,17,Sta25,32
6,17,Sta26,19
6,17,Sta27,25
6,17,Sta28,33
6,17,Sta29,62
6,17,Sta3,13
6,17,Sta30,144
6,17,Sta31,61
6,17,Sta32,30
6,17,Sta33,8
6,17,Sta34,26
6,17,Sta35,25
6,17,Sta36,17
6,17,Sta37,34
6,17,Sta38,1
6,17,Sta39,27
6,17,Sta4,20
6,17,Sta40,113
6,17,Sta41,57
6,17,Sta42,45
6,17,Sta43,8
6,17,Sta44,33
6,17,Sta45,11
6,17,Sta46,36
6,17,Sta47,128
6,17,Sta48,23
6,17,Sta49,59
6,17,Sta5,123
6,17,Sta50,14
6,17,Sta51,4
6,17,Sta52,14
6,17,Sta53,17
6,17,Sta54,67
6,17,Sta55,57
6,17,Sta56,60
6,17,Sta57,6
6,17,Sta59,17
6,17,Sta6,6
6,17,Sta60,5
6,17,Sta61,49
6,17,Sta62,3
6,17,Sta63,253
6,17,Sta64,40
6,17,Sta65,37
6,17,Sta66,22
6,17,Sta67,99
6,17,Sta68,24
6,17,Sta69,61
6,17,Sta7,7
6,17,Sta70,41
6,17,Sta71,6
6,17,Sta72,24
6,17,Sta73,8
6,17,Sta74,53
6,17,Sta75,15
6,17,Sta76,23
6,17,Sta77,14
6,17,Sta78,11
6,17,Sta79,66
6,17,Sta8,10
6,17,Sta80,32
6,17,Sta81,90
6,17,Sta82,14
6,17,Sta83,46
6,17,Sta84,35
6,17,Sta85,27
6,17,Sta86,77
6,17,Sta87,56
6,17,Sta88,62
6,17,Sta89,247
6,17,Sta9,107
6,17,Sta90,40
6,17,Sta91,18
6,17,Sta92,29
6,17,Sta93,24
6,17,Sta94,13
6,17,Sta95,53
6,17,Sta96,12
6,17,Sta97,17
6,17,Sta98,53
6,17,Sta99,33
6,18,Sta1,47
6,18,Sta10,3
6,18,Sta100,63
6,18,Sta101,16
6,18,Sta102,4
6,18,Sta103,5
6,18,Sta104,39
6,18,Sta105,5
6,18,Sta106,4
6,18,Sta107,139
6,18,Sta108,135
6,18,Sta109,20
6,18,Sta11,9
6,18,Sta110,69
6,18,Sta111,10
6,18,Sta112,23
6,18,Sta113,14
6,18,Sta114,66
6,18,Sta115,171
6,18,Sta116,1
6,18,Sta117,11
6,18,Sta118,80
6,18,Sta119,17
6,18,Sta12,38
6,18,Sta120,32
6,18,Sta121,36
6,18,Sta122,41
6,18,Sta123,64
6,18,Sta124,11
6,18,Sta125,20
6,18,Sta126,313
6,18,Sta127,89
6,18,Sta128,8
6,18,Sta129,176
6,18,Sta13,10
6,18,Sta130,34
6,18,Sta131,36
6,18,Sta132,51
6,18,Sta133,23
6,18,Sta134,226
6,18,Sta135,49
6,18,Sta136,41
6,18,Sta137,35
6,18,Sta138,43
6,18,Sta139,13
6,18,Sta14,20
6,18,Sta140,8
6,18,Sta141,58
6,18,Sta142,61
6,18,Sta143,12
6,18,Sta144,29
6,18,Sta145,6
6,18,Sta146,61
6,18,Sta147,12
6,18,Sta148,14
6,18,Sta149,19
6,18,Sta15,34
6,18,Sta150,6
6,18,Sta151,20
6,18,Sta152,7
6,18,Sta153,11
6,18,Sta154,33
6,18,Sta155,25
6,18,Sta156,25
6,18,Sta157,26
6,18,Sta158,49
6,18,Sta159,41
6,18,Sta16,9
6,18,Sta160,34
6,18,Sta161,10
6,18,Sta162,88
6,18,Sta163,18
6,18,Sta164,7
6,18,Sta165,6
6,18,Sta166,11
6,18,Sta167,39
6,18,Sta168,35
6,18,Sta17,48
6,18,Sta18,12
6,18,Sta19,7
6,18,Sta2,4
6,18,Sta20,147
6,18,Sta21,15
6,18,Sta22,50
6,18,Sta23,121
6,18,Sta24,4
6,18,Sta25,33
6,18,Sta26,22
6,18,Sta27,24
6,18,Sta28,31
6,18,Sta29,57
6,18,Sta3,13
6,18,Sta30,150
6,18,Sta31,47
6,18,Sta32,35
6,18,Sta33,8
6,18,Sta34,25
6,18,Sta35,23
6,18,Sta36,11
6,18,Sta37,26
6,18,Sta38,5
6,18,Sta39,26
6,18,Sta4,19
6,18,Sta40,117
6,18,Sta41,53
6,18,Sta42,49
6,18,Sta43,10
6,18,Sta44,21
6,18,Sta45,8
6,18,Sta46,28
6,18,Sta47,118
6,18,Sta48,25
6,18,Sta49,75
6,18,Sta5,148
6,18,Sta50,9
6,18,Sta51,4
6,18,Sta52,16
6,18,Sta53,17
6,18,Sta54,62
6,18,Sta55,54
6,18,Sta56,77
6,18,Sta57,13
6,18,Sta58,1
6,18,Sta59,16
6,18,Sta6,6
6,18,Sta60,11
6,18,Sta61,48
6,18,Sta62,4
6,18,Sta63,289
6,18,Sta64,29
6,18,Sta65,55
6,18,Sta66,15
6,18,Sta67,99
6,18,Sta68,21
6,18,Sta69,50
6,18,Sta7,12
6,18,Sta70,40
6,18,Sta71,6
6,18,Sta72,27
6,18,Sta73,6
6,18,Sta74,68
6,18,Sta75,15
6,18,Sta76,24
6,18,Sta77,14
6,18,Sta78,18
6,18,Sta79,50
6,18,Sta8,13
6,18,Sta80,25
6,18,Sta81,81
6,18,Sta82,19
6,18,Sta83,45
6,18,Sta84,38
6,18,Sta85,35
6,18,Sta86,71
6,18,Sta87,79
6,18,Sta88,67
6,18,Sta89,274
6,18,Sta9,112
6,18,Sta90,42
6,18,Sta91,27
6,18,Sta92,29
6,18,Sta93,21
6,18,Sta94,14
6,18,Sta95,54
6,18,Sta96,13
6,18,Sta97,26
6,18,Sta98,49
6,18,Sta99,40
6,19,Sta1,51
6,19,Sta10,7
6,19,Sta100,60
6,19,Sta101,19
6,19,Sta102,2
6,19,Sta103,15
6,19,Sta104,54
6,19,Sta105,4
6,19,Sta106,7
6,19,Sta107,150
6,19,Sta108,134
6,19,Sta109,16
6,19,Sta11,12
6,19,Sta110,58
6,19,Sta111,13
6,19,Sta112,25
6,19,Sta113,23
6,19,Sta114,49
6,19,Sta115,165
6,19,Sta117,12
6,19,Sta118,95
6,19,Sta119,29
6,19,Sta12,40
6,19,Sta120,49
6,19,Sta121,28
6,19,Sta122,36
6,19,Sta123,51
6,19,Sta124,19
6,19,Sta125,18
6,19,Sta126,341
6,19,Sta127,127
6,19,Sta128,10
6,19,Sta129,153
6,19,Sta13,10
6,19,Sta130,36
6,19,Sta131,61
6,19,Sta132,49
6,19,Sta133,17
6,19,Sta134,244
6,19,Sta135,50
6,19,Sta136,53
6,19,Sta137,34
6,19,Sta138,47
6,19,Sta139,13
6,19,Sta14,24
6,19,Sta140,15
6,19,Sta141,65
6,19,Sta142,75
6,19,Sta143,17
6,19,Sta144,36
6,19,Sta145,3
6,19,Sta146,62
6,19,Sta147,7
6,19,Sta148,34
6,19,Sta149,27
6,19,Sta15,46
6,19,Sta150,6
6,19,Sta151,19
6,19,Sta152,8
6,19,Sta153,7
6,19,Sta154,42
6,19,Sta155,28
6,19,Sta156,31
6,19,Sta157,35
6,19,Sta158,47
6,19,Sta159,29
6,19,Sta16,17
6,19,Sta160,40
6,19,Sta161,8
6,19,Sta162,84
6,19,Sta163,15
6,19,Sta164,5
6,19,Sta165,2
6,19,Sta166,5
6,19,Sta167,46
6,19,Sta168,40
6,19,Sta17,69
6,19,Sta18,6
6,19,Sta19,2
6,19,Sta2,7
6,19,Sta20,162
6,19,Sta21,21
6,19,Sta22,58
6,19,Sta23,107
6,19,Sta24,2
6,19,Sta25,46
6,19,Sta26,32
6,19,Sta27,22
6,19,Sta28,43
6,19,Sta29,51
6,19,Sta3,24
6,19,Sta30,137
6,19,Sta31,58
6,19,Sta32,33
6,19,Sta33,2
6,19,Sta34,27
6,19,Sta35,27
6,19,Sta36,16
6,19,Sta37,31
6,19,Sta38,4
6,19,Sta39,31
6,19,Sta4,11
6,19,Sta40,139
6,19,Sta41,64
6,19,Sta42,57
6,19,Sta43,12
6,19,Sta44,35
6,19,Sta45,7
6,19,Sta46,42
6,19,Sta47,114
6,19,Sta48,22
6,19,Sta49,91
6,19,Sta5,134
6,19,Sta50,14
6,19,Sta51,6
6,19,Sta52,16
6,19,Sta53,17
6,19,Sta54,91
6,19,Sta55,46
6,19,Sta56,76
6,19,Sta57,8
6,19,Sta58,1
6,19,Sta59,16
6,19,Sta6,6
6,19,Sta60,7
6,19,Sta61,42
6,19,Sta62,8
6,19,Sta63,274
6,19,Sta64,38
6,19,Sta65,76
6,19,Sta66,33
6,19,Sta67,109
6,19,Sta68,24
6,19,Sta69,66
6,19,Sta7,7
6,19,Sta70,51
6,19,Sta71,14
6,19,Sta72,34
6,19,Sta73,11
6,19,Sta74,44
6,19,Sta75,24
6,19,Sta76,23
6,19,Sta77,17
6,19,Sta78,19
6,19,Sta79,62
6,19,Sta8,7
6,19,Sta80,31
6,19,Sta81,98
6,19,Sta82,26
6,19,Sta83,52
6,19,Sta84,31
6,19,Sta85,25
6,19,Sta86,86
6,19,Sta87,70
6,19,Sta88,68
6,19,Sta89,331
6,19,Sta9,141
6,19,Sta90,49
6,19,Sta91,13
6,19,Sta92,22
6,19,Sta93,31
6,19,Sta94,17
6,19,Sta95,61
6,19,Sta96,9
6,19,Sta97,25
6,19,Sta98,44
6,19,Sta99,52
6,20,Sta1,40
6,20,Sta10,2
6,20,Sta100,63
6,20,Sta101,12
6,20,Sta102,3
6,20,Sta103,15
6,20,Sta104,48
6,20,Sta105,5
6,20,Sta106,9
6,20,Sta107,101
6,20,Sta108,139
6,20,Sta109,20
6,20,Sta11,12
6,20,Sta110,90
6,20,Sta111,9
6,20,Sta112,18
6,20,Sta113,12
6,20,Sta114,35
6,20,Sta115,124
6,20,Sta117,5
6,20,Sta118,60
6,20,Sta119,22
6,20,Sta12,33
6,20,Sta120,38
6,20,Sta121,20
6,20,Sta122,39
6,20,Sta123,52
6,20,Sta124,10
6,20,Sta125,29
6,20,Sta126,326
6,20,Sta127,86
6,20,Sta128,5
6,20,Sta129,141
6,20,Sta13,10
6,20,Sta130,24
6,20,Sta131,31
6,20,Sta132,24
6,20,Sta133,10
6,20,Sta134,224
6,20,Sta135,25
6,20,Sta136,48
6,20,Sta137,24
6,20,Sta138,48
6,20,Sta139,5
6,20,Sta14,12
6,20,Sta140,13
6,20,Sta141,44
6,20,Sta142,43
6,20,Sta143,10
6,20,Sta144,23
6,20,Sta145,6
6,20,Sta146,52
6,20,Sta147,4
6,20,Sta148,15
6,20,Sta149,24
6,20,Sta15,25
6,20,Sta150,4
6,20,Sta151,13
6,20,Sta152,4
6,20,Sta153,6
6,20,Sta154,34
6,20,Sta155,27
6,20,Sta156,14
6,20,Sta157,25
6,20,Sta158,32
6,20,Sta159,24
6,20,Sta16,11
6,20,Sta160,31
6,20,Sta161,9
6,20,Sta162,50
6,20,Sta163,16
6,20,Sta164,3
6,20,Sta165,2
6,20,Sta166,9
6,20,Sta167,37
6,20,Sta168,30
6,20,Sta17,46
6,20,Sta18,15
6,20,Sta19,2
6,20,Sta2,11
6,20,Sta20,55
6,20,Sta21,15
6,20,Sta22,38
6,20,Sta23,66
6,20,Sta24,2
6,20,Sta25,21
6,20,Sta26,8
6,20,Sta27,23
6,20,Sta28,36
6,20,Sta29,48
6,20,Sta3,16
6,20,Sta30,142
6,20,Sta31,36
6,20,Sta32,17
6,20,Sta33,9
6,20,Sta34,18
6,20,Sta35,29
6,20,Sta36,13
6,20,Sta37,16
6,20,Sta38,5
6,20,Sta39,18
6,20,Sta4,12
6,20,Sta40,98
6,20,Sta41,57
6,20,Sta42,36
6,20,Sta43,10
6,20,Sta44,23
6,20,Sta45,9
6,20,Sta46,17
6,20,Sta47,90
6,20,Sta48,15
6,20,Sta49,67
6,20,Sta5,104
6,20,Sta50,7
6,20,Sta51,7
6,20,Sta52,14
6,20,Sta53,10
6,20,Sta54,55
6,20,Sta55,44
6,20,Sta56,47
6,20,Sta57,9
6,20,Sta58,1
6,20,Sta59,8
6,20,Sta6,10
6,20,Sta60,3
6,20,Sta61,38
6,20,Sta62,4
6,20,Sta63,259
6,20,Sta64,31
6,20,Sta65,43
6,20,Sta66,18
6,20,Sta67,72
6,20,Sta68,17
6,20,Sta69,25
6,20,Sta7,12
6,20,Sta70,37
6,20,Sta71,7
6,20,Sta72,25
6,20,Sta73,8
6,20,Sta74,45
6,20,Sta75,19
6,20,Sta76,26
6,20,Sta77,16
6,20,Sta78,22
6,20,Sta79,54
6,20,Sta8,12
6,20,Sta80,33
6,20,Sta81,92
6,20,Sta82,13
6,20,Sta83,46
6,20,Sta84,24
6,20,Sta85,25
6,20,Sta86,30
6,20,Sta87,53
6,20,Sta88,76
6,20,Sta89,308
6,20,Sta9,102
6,20,Sta90,35
6,20,Sta91,11
6,20,Sta92,14
6,20,Sta93,17
6,20,Sta94,14
6,20,Sta95,31
6,20,Sta96,6
6,20,Sta97,20
6,20,Sta98,33
6,20,Sta99,36
6,21,Sta1,24
6,21,Sta10,4
6,21,Sta100,35
6,21,Sta101,16
6,21,Sta103,10
6,21,Sta104,61
6,21,Sta105,5
6,21,Sta106,7
6,21,Sta107,84
6,21,Sta108,120
6,21,Sta109,14
6,21,Sta11,10
6,21,Sta110,116
6,21,Sta111,9
6,21,Sta112,16
6,21,Sta113,13
6,21,Sta114,43
6,21,Sta115,110
6,21,Sta117,8
6,21,Sta118,50
6,21,Sta119,19
6,21,Sta12,31
6,21,Sta120,30
6,21,Sta121,24
6,21,Sta122,46
6,21,Sta123,44
6,21,Sta124,19
6,21,Sta125,30
6,21,Sta126,288
6,21,Sta127,69
6,21,Sta128,5
6,21,Sta129,174
6,21,Sta13,9
6,21,Sta130,31
6,21,Sta131,27
6,21,Sta132,25
6,21,Sta133,16
6,21,Sta134,220
6,21,Sta135,35
6,21,Sta136,41
6,21,Sta137,23
6,21,Sta138,42
6,21,Sta139,10
6,21,Sta14,21
6,21,Sta140,5
6,21,Sta141,47
6,21,Sta142,36
6,21,Sta143,16
6,21,Sta144,20
6,21,Sta145,4
6,21,Sta146,57
6,21,Sta147,3
6,21,Sta148,17
6,21,Sta149,24
6,21,Sta15,26
6,21,Sta150,8
6,21,Sta151,16
6,21,Sta152,3
6,21,Sta153,9
6,21,Sta154,23
6,21,Sta155,32
6,21,Sta156,25
6,21,Sta157,19
6,21,Sta158,36
6,21,Sta159,32
6,21,Sta16,10
6,21,Sta160,21
6,21,Sta161,9
6,21,Sta162,54
6,21,Sta163,19
6,21,Sta165,5
6,21,Sta166,4
6,21,Sta167,26
6,21,Sta168,26
6,21,Sta17,39
6,21,Sta18,7
6,21,Sta19,4
6,21,Sta2,8
6,21,Sta20,25
6,21,Sta21,15
6,21,Sta22,41
6,21,Sta23,60
6,21,Sta25,20
6,21,Sta26,6
6,21,Sta27,29
6,21,Sta28,48
6,21,Sta29,46
6,21,Sta3,19
6,21,Sta30,122
6,21,Sta31,22
6,21,Sta32,16
6,21,Sta33,5
6,21,Sta34,18
6,21,Sta35,18
6,21,Sta36,14
6,21,Sta37,10
6,21,Sta38,3
6,21,Sta39,15
6,21,Sta4,10
6,21,Sta40,73
6,21,Sta41,59
6,21,Sta42,33
6,21,Sta43,4
6,21,Sta44,28
6,21,Sta45,11
6,21,Sta46,17
6,21,Sta47,85
6,21,Sta48,18
6,21,Sta49,80
6,21,Sta5,110
6,21,Sta50,11
6,21,Sta51,4
6,21,Sta52,10
6,21,Sta53,7
6,21,Sta54,56
6,21,Sta55,29
6,21,Sta56,51
6,21,Sta57,4
6,21,Sta59,10
6,21,Sta6,7
6,21,Sta60,6
6,21,Sta61,55
6,21,Sta62,1
6,21,Sta63,222
6,21,Sta64,32
6,21,Sta65,47
6,21,Sta66,7
6,21,Sta67,71
6,21,Sta68,14
6,21,Sta69,23
6,21,Sta7,8
6,21,Sta70,32
6,21,Sta71,4
6,21,Sta72,31
6,21,Sta73,8
6,21,Sta74,50
6,21,Sta75,18
6,21,Sta76,31
6,21,Sta77,13
6,21,Sta78,19
6,21,Sta79,58
6,21,Sta8,12
6,21,Sta80,29
6,21,Sta81,68
6,21,Sta82,14
6,21,Sta83,33
6,21,Sta84,24
6,21,Sta85,18
6,21,Sta86,25
6,21,Sta87,72
6,21,Sta88,70
6,21,Sta89,281
6,21,Sta9,89
6,21,Sta90,27
6,21,Sta91,10
6,21,Sta92,25
6,21,Sta93,12
6,21,Sta94,17
6,21,Sta95,45
6,21,Sta96,9
6,21,Sta97,16
6,21,Sta98,36
6,21,Sta99,42
6,22,Sta1,49
6,22,Sta10,4
6,22,Sta100,69
6,22,Sta101,17
6,22,Sta102,2
6,22,Sta103,8
6,22,Sta104,60
6,22,Sta105,7
6,22,Sta106,12
6,22,Sta107,138
6,22,Sta108,134
6,22,Sta109,14
6,22,Sta11,10
6,22,Sta110,43
6,22,Sta111,14
6,22,Sta112,15
6,22,Sta113,16
6,22,Sta114,50
6,22,Sta115,180
6,22,Sta117,7
6,22,Sta118,95
6,22,Sta119,12
6,22,Sta12,44
6,22,Sta120,45
6,22,Sta121,27
6,22,Sta122,42
6,22,Sta123,54
6,22,Sta124,10
6,22,Sta125,15
6,22,Sta126,300
6,22,Sta127,97
6,22,Sta128,7
6,22,Sta129,144
6,22,Sta13,12
6,22,Sta130,35
6,22,Sta131,62
6,22,Sta132,38
6,22,Sta133,18
6,22,Sta134,205
6,22,Sta135,48
6,22,Sta136,49
6,22,Sta137,42
6,22,Sta138,40
6,22,Sta139,16
6,22,Sta14,25
6,22,Sta140,6
6,22,Sta141,57
6,22,Sta142,77
6,22,Sta143,12
6,22,Sta144,32
6,22,Sta145,4
6,22,Sta146,63
6,22,Sta147,10
6,22,Sta148,31
6,22,Sta149,28
6,22,Sta15,45
6,22,Sta150,5
6,22,Sta151,21
6,22,Sta152,7
6,22,Sta153,10
6,22,Sta154,45
6,22,Sta155,35
6,22,Sta156,18
6,22,Sta157,45
6,22,Sta158,41
6,22,Sta159,37
6,22,Sta16,7
6,22,Sta160,29
6,22,Sta161,9
6,22,Sta162,95
6,22,Sta163,7
6,22,Sta164,2
6,22,Sta165,3
6,22,Sta166,9
6,22,Sta167,32
6,22,Sta168,31
6,22,Sta17,67
6,22,Sta18,6
6,22,Sta19,5
6,22,Sta2,9
6,22,Sta20,168
6,22,Sta21,11
6,22,Sta22,39
6,22,Sta23,95
6,22,Sta24,2
6,22,Sta25,31
6,22,Sta26,31
6,22,Sta27,26
6,22,Sta28,35
6,22,Sta29,51
6,22,Sta3,29
6,22,Sta30,136
6,22,Sta31,53
6,22,Sta32,29
6,22,Sta33,4
6,22,Sta34,27
6,22,Sta35,28
6,22,Sta36,12
6,22,Sta37,28
6,22,Sta38,5
6,22,Sta39,19
6,22,Sta4,16
6,22,Sta40,120
6,22,Sta41,58
6,22,Sta42,31
6,22,Sta43,8
6,22,Sta44,31
6,22,Sta45,7
6,22,Sta46,34
6,22,Sta47,95
6,22,Sta48,25
6,22,Sta49,66
6,22,Sta5,137
6,22,Sta50,11
6,22,Sta51,6
6,22,Sta52,21
6,22,Sta53,17
6,22,Sta54,72
6,22,Sta55,39
6,22,Sta56,76
6,22,Sta57,8
6,22,Sta58,1
6,22,Sta59,18
6,22,Sta6,11
6,22,Sta60,11
6,22,Sta61,43
6,22,Sta62,3
6,22,Sta63,255
6,22,Sta64,39
6,22,Sta65,26
6,22,Sta66,9
6,22,Sta67,97
6,22,Sta68,35
6,22,Sta69,55
6,22,Sta7,10
6,22,Sta70,41
6,22,Sta71,7
6,22,Sta72,35
6,22,Sta73,13
6,22,Sta74,51
6,22,Sta75,14
6,22,Sta76,34
6,22,Sta77,16
6,22,Sta78,7
6,22,Sta79,54
6,22,Sta8,11
6,22,Sta80,35
6,22,Sta81,87
6,22,Sta82,13
6,22,Sta83,57
6,22,Sta84,36
6,22,Sta85,24
6,22,Sta86,64
6,22,Sta87,48
6,22,Sta88,65
6,22,Sta89,295
6,22,Sta9,105
6,22,Sta90,44
6,22,Sta91,24
6,22,Sta92,25
6,22,Sta93,25
6,22,Sta94,14
6,22,Sta95,46
6,22,Sta96,9
6,22,Sta97,20
6,22,Sta98,45
6,22,Sta99,51
